system:index,area,classification,grid,.geo,lon,lat
1_32,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02371089825257,30.21074724681736]}",107.02371089825257,30.21074724681736
1_33,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07401655416326,30.187480880958663]}",107.07401655416326,30.187480880958663
1_34,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01302094637155,30.20194375703299]}",107.01302094637155,30.20194375703299
1_35,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05075018830458,30.239672998966007]}",107.05075018830458,30.239672998966007
1_36,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99352750470617,30.212633708914012]}",106.99352750470617,30.212633708914012
1_37,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04006023642356,30.268598751114656]}",107.04006023642356,30.268598751114656
1_38,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07653183695881,30.20697432262406]}",107.07653183695881,30.20697432262406
1_39,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03251438803694,30.247847668051495]}",107.03251438803694,30.247847668051495
1_40,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0494925469068,30.20383021912964]}",107.0494925469068,30.20383021912964
1_41,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07841829905546,30.259795261330286]}",107.07841829905546,30.259795261330286
1_42,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03628731223024,30.273000496006844]}",107.03628731223024,30.273000496006844
1_43,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02496853965035,30.213262529612894]}",107.02496853965035,30.213262529612894
1_44,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07904711975434,30.208231964021824]}",107.07904711975434,30.208231964021824
1_45,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02999910524142,30.221437198698382]}",107.02999910524142,30.221437198698382
1_46,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01742269126373,30.205716681226292]}",107.01742269126373,30.205716681226292
1_47,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07275891276551,30.223952481493917]}",107.07275891276551,30.223952481493917
1_48,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0230820775537,30.210118426118477]}",107.0230820775537,30.210118426118477
1_49,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99289868400727,30.197542012140804]}",106.99289868400727,30.197542012140804
1_50,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06395542298112,30.213262529612894]}",107.06395542298112,30.213262529612894
1_51,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07213009206662,30.20697432262406]}",107.07213009206662,30.20697432262406
1_52,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02496853965035,30.20068611563522]}",107.02496853965035,30.20068611563522
1_53,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02874146384364,30.214520171010662]}",107.02874146384364,30.214520171010662
1_54,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99415632540504,30.252878233642566]}",106.99415632540504,30.252878233642566
1_55,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01364976707043,30.190624984453084]}",107.01364976707043,30.190624984453084
1_56,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04257551921908,30.228983047084988]}",107.04257551921908,30.228983047084988
1_57,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06395542298112,30.26545464762024]}",107.06395542298112,30.26545464762024
1_58,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04697726411128,30.245961205954845]}",107.04697726411128,30.245961205954845
1_59,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02811264314477,30.251620592244798]}",107.02811264314477,30.251620592244798
1_60,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06584188507779,30.27237167530796]}",107.06584188507779,30.27237167530796
1_61,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07904711975434,30.256022337136983]}",107.07904711975434,30.256022337136983
1_62,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01742269126373,30.19502672934527]}",107.01742269126373,30.19502672934527
1_63,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02371089825257,30.211376067516245]}",107.02371089825257,30.211376067516245
1_64,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.053894291799,30.23841535756824]}",107.053894291799,30.23841535756824
1_65,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0306279259403,30.1937690879475]}",107.0306279259403,30.1937690879475
1_66,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02182443615592,30.20257257773187]}",107.02182443615592,30.20257257773187
1_67,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0073615600816,30.259795261330286]}",107.0073615600816,30.259795261330286
1_68,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04509080201463,30.215148991709544]}",107.04509080201463,30.215148991709544
1_69,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07150127136774,30.18685206025978]}",107.07150127136774,30.18685206025978
1_70,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99918689099611,30.19502672934527]}",106.99918689099611,30.19502672934527
1_71,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04320433991796,30.20383021912964]}",107.04320433991796,30.20383021912964
1_72,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05892485739007,30.239672998966007]}",107.05892485739007,30.239672998966007
1_73,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06269778158337,30.235900074772708]}",107.06269778158337,30.235900074772708
1_74,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02433971895145,30.201314936334104]}",107.02433971895145,30.201314936334104
1_75,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00799038078048,30.18810970165755]}",107.00799038078048,30.18810970165755
1_76,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0576672159923,30.20257257773187]}",107.0576672159923,30.20257257773187
1_77,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04320433991796,30.217035453806197]}",107.04320433991796,30.217035453806197
1_78,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0494925469068,30.20697432262406]}",107.0494925469068,30.20697432262406
1_79,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05263665040123,30.18873852235643]}",107.05263665040123,30.18873852235643
1_80,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00421745658718,30.21389135031178]}",107.00421745658718,30.21389135031178
1_81,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01805151196262,30.190624984453084]}",107.01805151196262,30.190624984453084
1_82,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05515193319675,30.197542012140804]}",107.05515193319675,30.197542012140804
1_83,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02371089825257,30.20697432262406]}",107.02371089825257,30.20697432262406
1_84,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04257551921908,30.218293095203965]}",107.04257551921908,30.218293095203965
1_85,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02496853965035,30.212633708914012]}",107.02496853965035,30.212633708914012
1_86,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03565849153136,30.1937690879475]}",107.03565849153136,30.1937690879475
1_87,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05640957459453,30.24344592315931]}",107.05640957459453,30.24344592315931
1_88,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07464537486216,30.26922757181354]}",107.07464537486216,30.26922757181354
1_89,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05829603669117,30.193140267248616]}",107.05829603669117,30.193140267248616
1_90,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03251438803694,30.26356818552359]}",107.03251438803694,30.26356818552359
1_91,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0614401401856,30.240930640363775]}",107.0614401401856,30.240930640363775
1_92,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07275891276551,30.192511446549734]}",107.07275891276551,30.192511446549734
1_93,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01679387056485,30.213262529612894]}",107.01679387056485,30.213262529612894
1_94,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0576672159923,30.203201398430757]}",107.0576672159923,30.203201398430757
1_95,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06961480927109,30.221437198698382]}",107.06961480927109,30.221437198698382
1_96,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05452311249788,30.242188281761543]}",107.05452311249788,30.242188281761543
1_97,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07024362996997,30.27237167530796]}",107.07024362996997,30.27237167530796
1_98,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00799038078048,30.21577781240843]}",107.00799038078048,30.21577781240843
1_99,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0494925469068,30.18685206025978]}",107.0494925469068,30.18685206025978
1_100,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00799038078048,30.185594418862014]}",107.00799038078048,30.185594418862014
1_101,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01050566357601,30.18685206025978]}",107.01050566357601,30.18685206025978
1_102,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02811264314477,30.212004888215127]}",107.02811264314477,30.212004888215127
1_103,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0306279259403,30.215148991709544]}",107.0306279259403,30.215148991709544
1_104,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99289868400727,30.192511446549734]}",106.99289868400727,30.192511446549734
1_105,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02874146384364,30.198799653538572]}",107.02874146384364,30.198799653538572
1_106,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07590301625991,30.20257257773187]}",107.07590301625991,30.20257257773187
1_107,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0419466985202,30.193140267248616]}",107.0419466985202,30.193140267248616
1_108,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99981571169499,30.21766427450508]}",106.99981571169499,30.21766427450508
1_109,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0306279259403,30.193140267248616]}",107.0306279259403,30.193140267248616
1_110,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03880259502579,30.21577781240843]}",107.03880259502579,30.21577781240843
1_111,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07275891276551,30.197542012140804]}",107.07275891276551,30.197542012140804
1_112,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99101222191062,30.193140267248616]}",106.99101222191062,30.193140267248616
1_113,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02056679475815,30.186223239560896]}",107.02056679475815,30.186223239560896
1_114,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99541396680281,30.187480880958663]}",106.99541396680281,30.187480880958663
1_115,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05955367808895,30.235271254073822]}",107.05955367808895,30.235271254073822
1_116,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00044453239389,30.214520171010662]}",107.00044453239389,30.214520171010662
1_117,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05075018830458,30.246590026653728]}",107.05075018830458,30.246590026653728
1_118,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04446198131573,30.203201398430757]}",107.04446198131573,30.203201398430757
1_119,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04068905712244,30.26922757181354]}",107.04068905712244,30.26922757181354
1_120,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04006023642356,30.269856392512423]}",107.04006023642356,30.269856392512423
1_121,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07338773346439,30.1937690879475]}",107.07338773346439,30.1937690879475
1_122,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0652130643789,30.240930640363775]}",107.0652130643789,30.240930640363775
1_123,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03314320873584,30.221437198698382]}",107.03314320873584,30.221437198698382
1_124,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0149074084682,30.21577781240843]}",107.0149074084682,30.21577781240843
1_125,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07338773346439,30.254764695739215]}",107.07338773346439,30.254764695739215
1_126,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0149074084682,30.204459039828524]}",107.0149074084682,30.204459039828524
1_127,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07904711975434,30.25853761993252]}",107.07904711975434,30.25853761993252
1_128,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02182443615592,30.20194375703299]}",107.02182443615592,30.20194375703299
1_129,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07464537486216,30.198170832839686]}",107.07464537486216,30.198170832839686
1_130,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07150127136774,30.191253805151966]}",107.07150127136774,30.191253805151966
1_131,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0652130643789,30.25853761993252]}",107.0652130643789,30.25853761993252
1_132,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00295981518941,30.217035453806197]}",107.00295981518941,30.217035453806197
1_133,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03628731223024,30.235900074772708]}",107.03628731223024,30.235900074772708
1_134,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02559736034922,30.196284370743037]}",107.02559736034922,30.196284370743037
1_135,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0224532568548,30.189367343055316]}",107.0224532568548,30.189367343055316
1_136,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0570383952934,30.234013612676055]}",107.0570383952934,30.234013612676055
1_137,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00799038078048,30.184336777464246]}",107.00799038078048,30.184336777464246
1_138,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07904711975434,30.205087860527406]}",107.07904711975434,30.205087860527406
1_139,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0494925469068,30.246590026653728]}",107.0494925469068,30.246590026653728
1_140,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01553622916708,30.185594418862014]}",107.01553622916708,30.185594418862014
1_141,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00484627728606,30.20068611563522]}",107.00484627728606,30.20068611563522
1_142,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07778947835656,30.25665115783587]}",107.07778947835656,30.25665115783587
1_143,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0224532568548,30.194397908646383]}",107.0224532568548,30.194397908646383
1_144,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04383316061686,30.22332366079503]}",107.04383316061686,30.22332366079503
1_145,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00610391868383,30.189367343055316]}",107.00610391868383,30.189367343055316
1_146,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03251438803694,30.225210122891685]}",107.03251438803694,30.225210122891685
1_147,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02496853965035,30.210118426118477]}",107.02496853965035,30.210118426118477
1_148,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0614401401856,30.228983047084988]}",107.0614401401856,30.228983047084988
1_149,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05640957459453,30.19691319144192]}",107.05640957459453,30.19691319144192
1_150,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00233099449053,30.228983047084988]}",107.00233099449053,30.228983047084988
1_151,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00799038078048,30.18873852235643]}",107.00799038078048,30.18873852235643
1_152,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02371089825257,30.189367343055316]}",107.02371089825257,30.189367343055316
1_153,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07401655416326,30.20194375703299]}",107.07401655416326,30.20194375703299
1_154,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99918689099611,30.198799653538572]}",106.99918689099611,30.198799653538572
1_155,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00170217379164,30.184965598163128]}",107.00170217379164,30.184965598163128
1_156,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01805151196262,30.19502672934527]}",107.01805151196262,30.19502672934527
1_157,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07464537486216,30.254135875040333]}",107.07464537486216,30.254135875040333
1_158,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0306279259403,30.228354226386102]}",107.0306279259403,30.228354226386102
1_159,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02811264314477,30.198799653538572]}",107.02811264314477,30.198799653538572
1_160,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00421745658718,30.185594418862014]}",107.00421745658718,30.185594418862014
1_161,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03754495362801,30.201314936334104]}",107.03754495362801,30.201314936334104
1_162,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.06269778158337,30.211376067516245]}",107.06269778158337,30.211376067516245
1_163,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04257551921908,30.198799653538572]}",107.04257551921908,30.198799653538572
1_164,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03754495362801,30.194397908646383]}",107.03754495362801,30.194397908646383
1_165,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03125674663917,30.21389135031178]}",107.03125674663917,30.21389135031178
1_166,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0457196227135,30.237157716170476]}",107.0457196227135,30.237157716170476
1_167,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01553622916708,30.205716681226292]}",107.01553622916708,30.205716681226292
1_168,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03754495362801,30.1937690879475]}",107.03754495362801,30.1937690879475
1_169,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07904711975434,30.205716681226292]}",107.07904711975434,30.205716681226292
1_170,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04068905712244,30.193140267248616]}",107.04068905712244,30.193140267248616
1_171,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02056679475815,30.190624984453084]}",107.02056679475815,30.190624984453084
1_172,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0149074084682,30.20194375703299]}",107.0149074084682,30.20194375703299
1_173,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99918689099611,30.21766427450508]}",106.99918689099611,30.21766427450508
1_174,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.02559736034922,30.212633708914012]}",107.02559736034922,30.212633708914012
1_175,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99730042889946,30.237786536869358]}",106.99730042889946,30.237786536869358
1_176,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05578075389565,30.184336777464246]}",107.05578075389565,30.184336777464246
1_177,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05452311249788,30.199428474237454]}",107.05452311249788,30.199428474237454
1_178,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05012136760568,30.20194375703299]}",107.05012136760568,30.20194375703299
1_179,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0193091533604,30.1937690879475]}",107.0193091533604,30.1937690879475
1_180,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07338773346439,30.24533238525596]}",107.07338773346439,30.24533238525596
1_181,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07464537486216,30.203201398430757]}",107.07464537486216,30.203201398430757
1_182,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.03880259502579,30.192511446549734]}",107.03880259502579,30.192511446549734
1_183,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99289868400727,30.19691319144192]}",106.99289868400727,30.19691319144192
1_184,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05892485739007,30.214520171010662]}",107.05892485739007,30.214520171010662
1_185,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.01805151196262,30.19188262585085]}",107.01805151196262,30.19188262585085
1_186,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.07024362996997,30.1899961637542]}",107.07024362996997,30.1899961637542
1_187,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04383316061686,30.242188281761543]}",107.04383316061686,30.242188281761543
1_188,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.99667160820057,30.206345501925174]}",106.99667160820057,30.206345501925174
1_189,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.04760608481016,30.20760314332294]}",107.04760608481016,30.20760314332294
1_190,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0532654711001,30.23841535756824]}",107.0532654711001,30.23841535756824
1_191,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.00987684287713,30.200057294936336]}",107.00987684287713,30.200057294936336
1_192,1,0,29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.05578075389565,30.226467764289453]}",107.05578075389565,30.226467764289453
