system:index,area,classification,grid,.geo,lon,lat
1_19,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44079411038742,30.458502602177525]}",106.44079411038742,30.458502602177525
1_20,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45022642087068,30.491201278519476]}",106.45022642087068,30.491201278519476
1_21,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3879731716812,30.50252005109938]}",106.3879731716812,30.50252005109938
1_22,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44330939318296,30.46101788497306]}",106.44330939318296,30.46101788497306
1_23,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40809543404546,30.49874712690608]}",106.40809543404546,30.49874712690608
1_24,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36596444722026,30.516982927173704]}",106.36596444722026,30.516982927173704
1_25,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43324826200082,30.507550616690448]}",106.43324826200082,30.507550616690448
1_26,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41564128243208,30.500633589002728]}",106.41564128243208,30.500633589002728
1_27,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4489687794729,30.48554189222952]}",106.4489687794729,30.48554189222952
1_28,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4263312343131,30.51824056857147]}",106.4263312343131,30.51824056857147
1_29,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43702118619412,30.45410085728534]}",106.43702118619412,30.45410085728534
1_30,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37351029560686,30.533961086043565]}",106.37351029560686,30.533961086043565
1_31,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40872425474436,30.530188161850262]}",106.40872425474436,30.530188161850262
1_32,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36407798512361,30.493087740616126]}",106.36407798512361,30.493087740616126
1_33,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39363255797115,30.506921795991566]}",106.39363255797115,30.506921795991566
1_34,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4489687794729,30.48176896803622]}",106.4489687794729,30.48176896803622
1_35,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44142293108631,30.491830099218358]}",106.44142293108631,30.491830099218358
1_36,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37413911630576,30.5056641545938]}",106.37413911630576,30.5056641545938
1_37,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40620897194881,30.49686066480943]}",106.40620897194881,30.49686066480943
1_38,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42507359291533,30.530188161850262]}",106.42507359291533,30.530188161850262
1_39,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3955190200678,30.510065899485983]}",106.3955190200678,30.510065899485983
1_40,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45022642087068,30.45598731938199]}",106.45022642087068,30.45598731938199
1_41,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40369368915329,30.482397788735103]}",106.40369368915329,30.482397788735103
1_42,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39740548216444,30.48176896803622]}",106.39740548216444,30.48176896803622
1_43,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41878538592648,30.458502602177525]}",106.41878538592648,30.458502602177525
1_44,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42381595151755,30.51824056857147]}",106.42381595151755,30.51824056857147
1_45,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3760255784024,30.520127030668124]}",106.3760255784024,30.520127030668124
1_46,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36722208861804,30.53207462394691]}",106.36722208861804,30.53207462394691
1_47,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42696005501197,30.501262409701614]}",106.42696005501197,30.501262409701614
1_48,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40117840635774,30.522013492764774]}",106.40117840635774,30.522013492764774
1_49,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39866312356222,30.507550616690448]}",106.39866312356222,30.507550616690448
1_50,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41249717893766,30.518869389270357]}",106.41249717893766,30.518869389270357
1_51,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37413911630576,30.525786416958077]}",106.37413911630576,30.525786416958077
1_52,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44016528968854,30.462275526370824]}",106.44016528968854,30.462275526370824
1_53,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40495133055104,30.486170712928406]}",106.40495133055104,30.486170712928406
1_54,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43890764829077,30.488057175025055]}",106.43890764829077,30.488057175025055
1_55,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41186835823876,30.48176896803622]}",106.41186835823876,30.48176896803622
1_56,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4225583101198,30.52641523765696]}",106.4225583101198,30.52641523765696
1_57,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44330939318296,30.48554189222952]}",106.44330939318296,30.48554189222952
1_58,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42318713081868,30.52641523765696]}",106.42318713081868,30.52641523765696
1_59,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43953646898964,30.484913071530638]}",106.43953646898964,30.484913071530638
1_60,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40872425474436,30.498118306207196]}",106.40872425474436,30.498118306207196
1_61,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36156270232807,30.50377769249715]}",106.36156270232807,30.50377769249715
1_62,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38608670958455,30.506292975292684]}",106.38608670958455,30.506292975292684
1_63,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36407798512361,30.501891230400496]}",106.36407798512361,30.501891230400496
1_64,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40872425474436,30.51949820996924]}",106.40872425474436,30.51949820996924
1_65,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37288147490798,30.535847548140215]}",106.37288147490798,30.535847548140215
1_66,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44330939318296,30.45787378147864]}",106.44330939318296,30.45787378147864
1_67,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43199062060305,30.49245891991724]}",106.43199062060305,30.49245891991724
1_68,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38671553028342,30.510065899485983]}",106.38671553028342,30.510065899485983
1_69,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36407798512361,30.49245891991724]}",106.36407798512361,30.49245891991724
1_70,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44959760017178,30.491201278519476]}",106.44959760017178,30.491201278519476
1_71,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38860199238007,30.511952361582637]}",106.38860199238007,30.511952361582637
1_72,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43136179990417,30.508179437389334]}",106.43136179990417,30.508179437389334
1_73,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40746661334659,30.510065899485983]}",106.40746661334659,30.510065899485983
1_74,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38482906818678,30.53836283093575]}",106.38482906818678,30.53836283093575
1_75,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40054958565887,30.481140147337335]}",106.40054958565887,30.481140147337335
1_76,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39992076495999,30.479882505939567]}",106.39992076495999,30.479882505939567
1_77,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4030648684544,30.515725285775936]}",106.4030648684544,30.515725285775936
1_78,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43261944130192,30.45661614008087]}",106.43261944130192,30.45661614008087
1_79,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43639236549524,30.491201278519476]}",106.43639236549524,30.491201278519476
1_80,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40495133055104,30.457244960779757]}",106.40495133055104,30.457244960779757
1_81,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39048845447672,30.527672879054727]}",106.39048845447672,30.527672879054727
1_82,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43199062060305,30.501891230400496]}",106.43199062060305,30.501891230400496
1_83,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37351029560686,30.520755851367007]}",106.37351029560686,30.520755851367007
1_84,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3760255784024,30.525786416958077]}",106.3760255784024,30.525786416958077
1_85,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38545788888565,30.525786416958077]}",106.38545788888565,30.525786416958077
1_86,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40872425474436,30.48365543013287]}",106.40872425474436,30.48365543013287
1_87,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39803430286332,30.51132354088375]}",106.39803430286332,30.51132354088375
1_88,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39363255797115,30.5094370787871]}",106.39363255797115,30.5094370787871
1_89,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41186835823876,30.527044058355845]}",106.41186835823876,30.527044058355845
1_90,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39489019936892,30.528930520452494]}",106.39489019936892,30.528930520452494
1_91,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37476793700463,30.520755851367007]}",106.37476793700463,30.520755851367007
1_92,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42130066872203,30.463533167768592]}",106.42130066872203,30.463533167768592
1_93,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4489687794729,30.466048450564127]}",106.4489687794729,30.466048450564127
1_94,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36282034372584,30.506292975292684]}",106.36282034372584,30.506292975292684
1_95,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37288147490798,30.539620472333517]}",106.37288147490798,30.539620472333517
1_96,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42381595151755,30.515096465077054]}",106.42381595151755,30.515096465077054
1_97,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41186835823876,30.463533167768592]}",106.41186835823876,30.463533167768592
1_98,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38608670958455,30.537734010236864]}",106.38608670958455,30.537734010236864
1_99,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39803430286332,30.511952361582637]}",106.39803430286332,30.511952361582637
1_100,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38482906818678,30.522642313463656]}",106.38482906818678,30.522642313463656
1_101,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37476793700463,30.49686066480943]}",106.37476793700463,30.49686066480943
1_102,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44582467597849,30.46290434706971]}",106.44582467597849,30.46290434706971
1_103,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36282034372584,30.5402492930324]}",106.36282034372584,30.5402492930324
1_104,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40180722705664,30.47170783685408]}",106.40180722705664,30.47170783685408
1_105,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41689892382983,30.464161988467477]}",106.41689892382983,30.464161988467477
1_106,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40117840635774,30.501262409701614]}",106.40117840635774,30.501262409701614
1_107,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43890764829077,30.49057245782059]}",106.43890764829077,30.49057245782059
1_108,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37916968189681,30.51258118228152]}",106.37916968189681,30.51258118228152
1_109,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44519585527961,30.484284250831756]}",106.44519585527961,30.484284250831756
1_110,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36847973001579,30.480511326638453]}",106.36847973001579,30.480511326638453
1_111,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41627010313096,30.505035333894917]}",106.41627010313096,30.505035333894917
1_112,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44456703458071,30.487428354326173]}",106.44456703458071,30.487428354326173
1_113,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44708231737626,30.45661614008087]}",106.44708231737626,30.45661614008087
1_114,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39048845447672,30.533961086043565]}",106.39048845447672,30.533961086043565
1_115,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38168496469235,30.506921795991566]}",106.38168496469235,30.506921795991566
1_116,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.410610716841,30.491201278519476]}",106.410610716841,30.491201278519476
1_117,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40872425474436,30.50377769249715]}",106.40872425474436,30.50377769249715
1_118,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38420024748788,30.528930520452494]}",106.38420024748788,30.528930520452494
1_119,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41249717893766,30.49245891991724]}",106.41249717893766,30.49245891991724
1_120,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36785090931691,30.465419629865245]}",106.36785090931691,30.465419629865245
1_121,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38482906818678,30.532703444645797]}",106.38482906818678,30.532703444645797
1_122,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41878538592648,30.488057175025055]}",106.41878538592648,30.488057175025055
1_123,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4181565652276,30.489314816422823]}",106.4181565652276,30.489314816422823
1_124,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41312599963653,30.510065899485983]}",106.41312599963653,30.510065899485983
1_125,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42507359291533,30.46479080916636]}",106.42507359291533,30.46479080916636
1_126,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3879731716812,30.53333226534468]}",106.3879731716812,30.53333226534468
1_127,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39048845447672,30.535218727441332]}",106.39048845447672,30.535218727441332
1_128,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40369368915329,30.515096465077054]}",106.40369368915329,30.515096465077054
1_129,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42067184802315,30.486170712928406]}",106.42067184802315,30.486170712928406
1_130,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.383571426789,30.515096465077054]}",106.383571426789,30.515096465077054
1_131,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36219152302697,30.516982927173704]}",106.36219152302697,30.516982927173704
1_132,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38042732329458,30.51446764437817]}",106.38042732329458,30.51446764437817
1_133,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41564128243208,30.51069472018487]}",106.41564128243208,30.51069472018487
1_134,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4257024136142,30.508179437389334]}",106.4257024136142,30.508179437389334
1_135,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40558015124994,30.49245891991724]}",106.40558015124994,30.49245891991724
1_136,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43890764829077,30.48868599572394]}",106.43890764829077,30.48868599572394
1_137,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.437650006893,30.496231844110543]}",106.437650006893,30.496231844110543
1_138,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41501246173318,30.48868599572394]}",106.41501246173318,30.48868599572394
1_139,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3911172751756,30.523271134162542]}",106.3911172751756,30.523271134162542
1_140,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4263312343131,30.510065899485983]}",106.4263312343131,30.510065899485983
1_141,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39677666146557,30.51069472018487]}",106.39677666146557,30.51069472018487
1_142,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36785090931691,30.515096465077054]}",106.36785090931691,30.515096465077054
1_143,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40495133055104,30.484284250831756]}",106.40495133055104,30.484284250831756
1_144,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41689892382983,30.46479080916636]}",106.41689892382983,30.46479080916636
1_145,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4338770826997,30.49057245782059]}",106.4338770826997,30.49057245782059
1_146,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39992076495999,30.522013492764774]}",106.39992076495999,30.522013492764774
1_147,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44079411038742,30.45787378147864]}",106.44079411038742,30.45787378147864
1_148,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43953646898964,30.45598731938199]}",106.43953646898964,30.45598731938199
1_149,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41501246173318,30.455358498683104]}",106.41501246173318,30.455358498683104
1_150,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38420024748788,30.50377769249715]}",106.38420024748788,30.50377769249715
1_151,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39992076495999,30.459131422876407]}",106.39992076495999,30.459131422876407
1_152,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3955190200678,30.500004768303846]}",106.3955190200678,30.500004768303846
1_153,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37351029560686,30.5402492930324]}",106.37351029560686,30.5402492930324
1_154,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36847973001579,30.466677271263013]}",106.36847973001579,30.466677271263013
1_155,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42696005501197,30.459760243575293]}",106.42696005501197,30.459760243575293
1_156,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39426137867002,30.515725285775936]}",106.39426137867002,30.515725285775936
1_157,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43953646898964,30.488057175025055]}",106.43953646898964,30.488057175025055
1_158,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39803430286332,30.51258118228152]}",106.39803430286332,30.51258118228152
1_159,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4030648684544,30.5056641545938]}",106.4030648684544,30.5056641545938
1_160,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44330939318296,30.488057175025055]}",106.44330939318296,30.488057175025055
1_161,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3647068058225,30.494974202712775]}",106.3647068058225,30.494974202712775
1_162,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41689892382983,30.494974202712775]}",106.41689892382983,30.494974202712775
1_163,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42130066872203,30.53144580324803]}",106.42130066872203,30.53144580324803
1_164,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38545788888565,30.51824056857147]}",106.38545788888565,30.51824056857147
1_165,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39866312356222,30.508179437389334]}",106.39866312356222,30.508179437389334
1_166,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42004302732425,30.46793491266078]}",106.42004302732425,30.46793491266078
1_167,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44519585527961,30.48365543013287]}",106.44519585527961,30.48365543013287
1_168,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38231378539123,30.508808258088216]}",106.38231378539123,30.508808258088216
1_169,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36156270232807,30.45598731938199]}",106.36156270232807,30.45598731938199
1_170,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41312599963653,30.499375947604964]}",106.41312599963653,30.499375947604964
1_171,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36722208861804,30.493716561315008]}",106.36722208861804,30.493716561315008
1_172,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42444477221645,30.53207462394691]}",106.42444477221645,30.53207462394691
1_173,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42130066872203,30.515725285775936]}",106.42130066872203,30.515725285775936
1_174,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4068377926477,30.49748948550831]}",106.4068377926477,30.49748948550831
1_175,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38420024748788,30.49686066480943]}",106.38420024748788,30.49686066480943
1_176,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.410610716841,30.535847548140215]}",106.410610716841,30.535847548140215
1_177,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43199062060305,30.45661614008087]}",106.43199062060305,30.45661614008087
1_178,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39426137867002,30.530816982549144]}",106.39426137867002,30.530816982549144
1_179,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36219152302697,30.506921795991566]}",106.36219152302697,30.506921795991566
1_180,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43073297920527,30.506921795991566]}",106.43073297920527,30.506921795991566
1_181,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3955190200678,30.51132354088375]}",106.3955190200678,30.51132354088375
1_182,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39992076495999,30.48176896803622]}",106.39992076495999,30.48176896803622
1_183,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.383571426789,30.52641523765696]}",106.383571426789,30.52641523765696
1_184,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40998189614211,30.491201278519476]}",106.40998189614211,30.491201278519476
1_185,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4181565652276,30.510065899485983]}",106.4181565652276,30.510065899485983
1_186,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36407798512361,30.541506934430167]}",106.36407798512361,30.541506934430167
1_187,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45022642087068,30.48365543013287]}",106.45022642087068,30.48365543013287
1_188,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41375482033543,30.45410085728534]}",106.41375482033543,30.45410085728534
1_189,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36219152302697,30.493716561315008]}",106.36219152302697,30.493716561315008
1_190,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41123953753988,30.53333226534468]}",106.41123953753988,30.53333226534468
1_191,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40558015124994,30.5056641545938]}",106.40558015124994,30.5056641545938
1_192,0,0,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43136179990417,30.491830099218358]}",106.43136179990417,30.491830099218358
