system:index,area,classification,grid,.geo,lon,lat
1_89,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63447088564358,30.292493937672237]}",106.63447088564358,30.292493937672237
1_90,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65144904451344,30.281803985791214]}",106.65144904451344,30.281803985791214
1_91,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63195560284805,30.2862057306834]}",106.63195560284805,30.2862057306834
1_92,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67345776897437,30.308843275843213]}",106.67345776897437,30.308843275843213
1_93,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69420885203753,30.294380399768887]}",106.69420885203753,30.294380399768887
1_94,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71244465230517,30.31387384143428]}",106.71244465230517,30.31387384143428
1_95,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63887263053577,30.30318388955326]}",106.63887263053577,30.30318388955326
1_96,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68917828644646,30.32519261401419]}",106.68917828644646,30.32519261401419
1_97,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6954664934353,30.300668606757725]}",106.6954664934353,30.300668606757725
1_98,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68540536225316,30.33902666938963]}",106.68540536225316,30.33902666938963
1_99,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63509970634247,30.297524503263304]}",106.63509970634247,30.297524503263304
1_100,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65459314800786,30.343428414281814]}",106.65459314800786,30.343428414281814
1_101,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69672413483308,30.306327993047677]}",106.69672413483308,30.306327993047677
1_102,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6684272033833,30.341541952185164]}",106.6684272033833,30.341541952185164
1_103,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64830494101903,30.292493937672237]}",106.64830494101903,30.292493937672237
1_104,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63887263053577,30.275515778802376]}",106.63887263053577,30.275515778802376
1_105,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69106474854311,30.28934983417782]}",106.69106474854311,30.28934983417782
1_106,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68477654155429,30.307585634445445]}",106.68477654155429,30.307585634445445
1_107,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66716956198553,30.33273846240079]}",106.66716956198553,30.33273846240079
1_108,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69420885203753,30.312616200036512]}",106.69420885203753,30.312616200036512
1_109,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63635734774024,30.288721013478934]}",106.63635734774024,30.288721013478934
1_110,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65082022381456,30.34657251777623]}",106.65082022381456,30.34657251777623
1_111,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64578965822349,30.289978654876702]}",106.64578965822349,30.289978654876702
1_112,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6413879133313,30.305699172348792]}",106.6413879133313,30.305699172348792
1_113,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68477654155429,30.323306151917535]}",106.68477654155429,30.323306151917535
1_114,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6300691407514,30.338397848690743]}",106.6300691407514,30.338397848690743
1_115,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68917828644646,30.30318388955326]}",106.68917828644646,30.30318388955326
1_116,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65082022381456,30.27928870299568]}",106.65082022381456,30.27928870299568
1_117,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63509970634247,30.281803985791214]}",106.63509970634247,30.281803985791214
1_118,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68792064504869,30.295009220467772]}",106.68792064504869,30.295009220467772
1_119,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66151017569558,30.320162048423118]}",106.66151017569558,30.320162048423118
1_120,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65647961010451,30.348458979872884]}",106.65647961010451,30.348458979872884
1_121,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70238352112302,30.288092192780052]}",106.70238352112302,30.288092192780052
1_122,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7067852660152,30.308843275843213]}",106.7067852660152,30.308843275843213
1_123,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64578965822349,30.305699172348792]}",106.64578965822349,30.305699172348792
1_124,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69672413483308,30.29123629627447]}",106.69672413483308,30.29123629627447
1_125,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70238352112302,30.288721013478934]}",106.70238352112302,30.288721013478934
1_126,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69295121063976,30.292493937672237]}",106.69295121063976,30.292493937672237
1_127,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64578965822349,30.308214455144327]}",106.64578965822349,30.308214455144327
1_128,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67723069316767,30.295009220467772]}",106.67723069316767,30.295009220467772
1_129,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6728289482755,30.305699172348792]}",106.6728289482755,30.305699172348792
1_130,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71307347300404,30.316389124229815]}",106.71307347300404,30.316389124229815
1_131,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67534423107102,30.322677331218653]}",106.67534423107102,30.322677331218653
1_132,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7149599351007,30.36166421454944]}",106.7149599351007,30.36166421454944
1_133,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68289007945764,30.32582143471307]}",106.68289007945764,30.32582143471307
1_134,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71433111440182,30.309472096542095]}",106.71433111440182,30.309472096542095
1_135,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6300691407514,30.288092192780052]}",106.6300691407514,30.288092192780052
1_136,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69986823832748,30.322677331218653]}",106.69986823832748,30.322677331218653
1_137,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6722001275766,30.30507035164991]}",106.6722001275766,30.30507035164991
1_138,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64704729962126,30.28494808928563]}",106.64704729962126,30.28494808928563
1_139,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71244465230517,30.320790869122]}",106.71244465230517,30.320790869122
1_140,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6338420649447,30.286834551382285]}",106.6338420649447,30.286834551382285
1_141,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66591192058777,30.33965549008851]}",106.66591192058777,30.33965549008851
1_142,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65585078940563,30.322677331218653]}",106.65585078940563,30.322677331218653
1_143,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71810403859511,30.343428414281814]}",106.71810403859511,30.343428414281814
1_144,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67408658967325,30.309472096542095]}",106.67408658967325,30.309472096542095
1_145,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67157130687772,30.33210964170191]}",106.67157130687772,30.33210964170191
1_146,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63132678214917,30.2862057306834]}",106.63132678214917,30.2862057306834
1_147,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63698616843912,30.29312275837112]}",106.63698616843912,30.29312275837112
1_148,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63195560284805,30.29312275837112]}",106.63195560284805,30.29312275837112
1_149,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63509970634247,30.30695681374656]}",106.63509970634247,30.30695681374656
1_150,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64956258241679,30.34657251777623]}",106.64956258241679,30.34657251777623
1_151,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6420167340302,30.30695681374656]}",106.6420167340302,30.30695681374656
1_152,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71181583160627,30.312616200036512]}",106.71181583160627,30.312616200036512
1_153,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70615644531632,30.30695681374656]}",106.70615644531632,30.30695681374656
1_154,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69358003133866,30.317646765627583]}",106.69358003133866,30.317646765627583
1_155,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6803747966621,30.33085200030414]}",106.6803747966621,30.33085200030414
1_156,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67723069316767,30.295638041166654]}",106.67723069316767,30.295638041166654
1_157,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66025253429781,30.28934983417782]}",106.66025253429781,30.28934983417782
1_158,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64641847892237,30.281175165092332]}",106.64641847892237,30.281175165092332
1_159,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70552762461745,30.295009220467772]}",106.70552762461745,30.295009220467772
1_160,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6954664934353,30.35474718686172]}",106.6954664934353,30.35474718686172
1_161,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67157130687772,30.307585634445445]}",106.67157130687772,30.307585634445445
1_162,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70992936950962,30.28494808928563]}",106.70992936950962,30.28494808928563
1_163,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63195560284805,30.286834551382285]}",106.63195560284805,30.286834551382285
1_164,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65207786521233,30.33273846240079]}",106.65207786521233,30.33273846240079
1_165,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70426998321967,30.318275586326468]}",106.70426998321967,30.318275586326468
1_166,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68792064504869,30.303812710252142]}",106.68792064504869,30.303812710252142
1_167,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67031366547995,30.281803985791214]}",106.67031366547995,30.281803985791214
1_168,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.65333550661009,30.27614459950126]}",106.65333550661009,30.27614459950126
1_169,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64893376171791,30.295009220467772]}",106.64893376171791,30.295009220467772
1_170,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63572852704135,30.307585634445445]}",106.63572852704135,30.307585634445445
1_171,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66151017569558,30.34594369707735]}",106.66151017569558,30.34594369707735
1_172,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68540536225316,30.319533227724236]}",106.68540536225316,30.319533227724236
1_173,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70930054881075,30.288092192780052]}",106.70930054881075,30.288092192780052
1_174,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7111870109074,30.309472096542095]}",106.7111870109074,30.309472096542095
1_175,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69295121063976,30.297524503263304]}",106.69295121063976,30.297524503263304
1_176,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63509970634247,30.292493937672237]}",106.63509970634247,30.292493937672237
1_177,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63950145123465,30.288721013478934]}",106.63950145123465,30.288721013478934
1_178,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63572852704135,30.304441530951028]}",106.63572852704135,30.304441530951028
1_179,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68854946574758,30.28431926858675]}",106.68854946574758,30.28431926858675
1_180,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68792064504869,30.311358558638748]}",106.68792064504869,30.311358558638748
1_181,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.7036411625208,30.306327993047677]}",106.7036411625208,30.306327993047677
1_182,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66465427919,30.31010091724098]}",106.66465427919,30.31010091724098
1_183,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63321324424582,30.354118366162837]}",106.63321324424582,30.354118366162837
1_184,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63321324424582,30.2862057306834]}",106.63321324424582,30.2862057306834
1_185,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6571084308034,30.318275586326468]}",106.6571084308034,30.318275586326468
1_186,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67911715526432,30.335253745196326]}",106.67911715526432,30.335253745196326
1_187,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70804290741297,30.316389124229815]}",106.70804290741297,30.316389124229815
1_188,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69106474854311,30.286834551382285]}",106.69106474854311,30.286834551382285
1_189,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6300691407514,30.301297427456607]}",106.6300691407514,30.301297427456607
1_190,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69483767273641,30.292493937672237]}",106.69483767273641,30.292493937672237
1_191,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67848833456544,30.36040657315167]}",106.67848833456544,30.36040657315167
1_192,0,0,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64956258241679,30.335882565895208]}",106.64956258241679,30.335882565895208
